ticker,ticker,as_of,fiscal_end,totalRevenue,netIncome,grossMargins,operatingMargins,profitMargins,returnOnEquity,debtToEquity,ebitda,freeCashflow,operatingCashFlow,researchAndDevelopment,stockholdersEquity,sharesOutstanding,cash,longTermDebt,shortTermDebt,totalLiabilities,currentAssets,currentLiabilities,goodwill,totalAssets,sellingGeneralAdmin,stockBasedComp,acquisitions,interestExpense,revenue_q,netIncome_q,ebitda_q,freeCashflow_q,revenueGrowth,earningsGrowth,costOfRevenue,grossProfit,dilutedShares,incomeTaxExpense,pretaxIncome,interestIncome,amortizationIntangibles,dividendsPaid,buybacks,equityIssuance,debtIssued,debtRepaid,investingCashFlow,financingCashFlow,changeInInventory,changeInReceivables,changeInPayables,impairment,restructuring,interestIncomeBank,netInterestIncome,provisionForCreditLosses,noninterestIncome,noninterestExpense,premiumsEarned,premiumsWritten,claimsIncurred,netInvestmentIncome,dacAmortization,rentalIncome,gainOnDispositions,explorationExpense,depletionDDA,longTermDebtTotal,commercialPaper,operatingLeaseLiability,financeLeaseLiability,accountsReceivable,inventory,accountsPayable,ppeGross,accumulatedDepreciation,intangiblesExGoodwill,retainedEarnings,treasuryStock,preferredEquity,minorityInterest,shortTermInvestments,longTermInvestments,deferredRevenue,remainingPerformanceObligation,loans,deposits,allowanceCreditLosses,tier1CapitalRatio,insuranceReserves,deferredAcqCosts,realEstateNet,realEstateGross,oilGasPropertyNet,regulatoryAssets,regulatoryLiabilities,sector,industry_group
INTU,0.0,0.0,0.0,0.0,0.0,0.4166579862919523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020832899314597614,0.0,0.1458302952021833,0.37499218766275705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999791671006855,0.0,0.0,0.0,0.0,0.06249869794379284,0.06249869794379284,0.4166579862919523,0.4166579862919523,0.0,0.0,0.0,0.9999791671006855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999791671006855,0.0,0.0,0.0,0.0,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.0,0.9999791671006855,0.9999791671006855,0.18749609383137852,0.9999791671006855,0.5833211808087332,0.9999791671006855,0.1666631945167809,0.9999791671006855,0.0,0.7499843753255141,0.7499843753255141,0.0,0.0,0.0,0.0,0.9999791671006855,0.9999791671006855,0.5833211808087332,0.0,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9791462677860878,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.0,0.0
INVH,0.0,0.0,0.0,0.18749414080809976,0.15624511734008315,0.999968750976532,0.8749726571044656,0.18749414080809976,0.15624511734008315,0.09374707040404988,0.843723633636449,0.15624511734008315,0.15624511734008315,0.999968750976532,0.06249804693603325,0.1249960938720665,0.031249023468016626,0.18749414080809976,0.999968750976532,0.09374707040404988,0.999968750976532,0.999968750976532,0.15624511734008315,0.09374707040404988,0.15624511734008315,0.15624511734008315,0.0,0.3437392581481829,0.1249960938720665,0.031249023468016626,0.7187275397643824,0.031249023468016626,0.3124902346801663,0.3124902346801663,0.999968750976532,0.999968750976532,0.1249960938720665,0.6562294928283492,0.999968750976532,0.999968750976532,0.999968750976532,0.0,0.0,0.0,0.0,0.0,0.15624511734008315,0.15624511734008315,0.999968750976532,0.999968750976532,0.15624511734008315,0.0,0.0,0.999968750976532,0.999968750976532,0.999968750976532,0.999968750976532,0.999968750976532,0.999968750976532,0.999968750976532,0.999968750976532,0.999968750976532,0.999968750976532,0.18749414080809976,0.0,0.999968750976532,0.999968750976532,0.18749414080809976,0.999968750976532,0.4374863285522328,0.3437392581481829,0.999968750976532,0.999968750976532,0.999968750976532,0.999968750976532,0.999968750976532,0.9687197275085154,0.1249960938720665,0.999968750976532,0.1249960938720665,0.18749414080809976,0.999968750976532,0.999968750976532,0.9687197275085154,0.9687197275085154,0.999968750976532,0.999968750976532,0.999968750976532,0.999968750976532,0.999968750976532,0.999968750976532,0.09374707040404988,0.09374707040404988,0.999968750976532,0.999968750976532,0.999968750976532,0.0,0.0
IP,0.0,0.0,0.0,0.1363605372605168,0.1363605372605168,0.15908729347060294,0.1363605372605168,0.1363605372605168,0.1363605372605168,0.09090702484034455,0.1363605372605168,0.1363605372605168,0.1363605372605168,0.9999772732437899,0.04545351242017227,0.0681802686302584,0.04545351242017227,0.09090702484034455,0.09090702484034455,0.09090702484034455,0.09090702484034455,0.09090702484034455,0.09090702484034455,0.09090702484034455,0.1363605372605168,0.9999772732437899,0.04545351242017227,0.15908729347060294,0.04545351242017227,0.04545351242017227,0.29544783073111974,0.0681802686302584,0.1818140496806891,0.1818140496806891,0.34090134315129206,0.15908729347060294,0.022726756210086137,0.1363605372605168,0.1363605372605168,0.15908729347060294,0.15908729347060294,0.04545351242017227,0.04545351242017227,0.04545351242017227,0.04545351242017227,0.04545351242017227,0.1363605372605168,0.1363605372605168,0.1363605372605168,0.9999772732437899,0.1363605372605168,0.04545351242017227,0.04545351242017227,0.9999772732437899,0.22726756210086135,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.04545351242017227,0.9999772732437899,0.3636280993613782,0.6363491738824117,0.8863434921933593,0.8863434921933593,0.5908956614622395,0.9999772732437899,0.09090702484034455,0.09090702484034455,0.7727097111429286,0.11363378105043068,0.40908161178155045,0.09090702484034455,0.09090702484034455,0.9999772732437899,0.3181745869412059,0.9999772732437899,0.47726188041180884,0.5454421490420672,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.0,0.0
IQV,0.0,0.0,0.0,0.0,0.0,0.6190328801695199,0.0,0.0,0.3571343539439537,0.3571343539439537,0.0,0.0,0.0,0.9999761910430705,0.0,0.04761791385919383,0.0,0.0,0.23808956929596917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523582771838766,0.09523582771838766,0.6190328801695199,0.6190328801695199,0.0,0.0,0.0,0.0,0.9999761910430705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.0,0.0,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.0,0.9999761910430705,0.0,0.5952239232399229,0.9999761910430705,0.833313492535892,0.8809314063950858,0.0,0.9999761910430705,0.9047403633246828,0.8095045356062951,0.8095045356062951,0.0,0.0,0.3571343539439537,0.9999761910430705,0.21428061236637225,0.857122449465489,0.6190328801695199,0.0,0.38094331087355066,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.0,0.0
IR,0.0,0.0,0.0,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.07999680012799487,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.9999600015999359,0.039998400063997436,0.11999520019199232,0.0,0.11999520019199232,0.11999520019199232,0.07999680012799487,0.11999520019199232,0.11999520019199232,0.07999680012799487,0.07999680012799487,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.039998400063997436,0.039998400063997436,0.039998400063997436,0.07999680012799487,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.0,0.11999520019199232,0.11999520019199232,0.9999600015999359,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.9999600015999359,0.9999600015999359,0.5199792008319667,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.11999520019199232,0.9999600015999359,0.7999680012799487,0.11999520019199232,0.9999600015999359,0.8799648014079436,0.7199712011519539,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.9599616015359386,0.3199872005119795,0.11999520019199232,0.11999520019199232,0.11999520019199232,0.9999600015999359,0.2799888004479821,0.9999600015999359,0.9999600015999359,0.11999520019199232,0.9199632014719411,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.9999600015999359,0.0,0.0
IRM,0.0,0.0,0.0,0.5097939256093018,0.05882237603184252,0.9999803925413228,0.5097939256093018,0.5097939256093018,0.17646712809552756,0.1568596694182467,0.05882237603184252,0.05882237603184252,0.05882237603184252,0.9999803925413228,0.0,0.07842983470912335,0.0980372933864042,0.05882237603184252,0.3725417148683359,0.039214917354561674,0.05882237603184252,0.05882237603184252,0.05882237603184252,0.039214917354561674,0.05882237603184252,0.05882237603184252,0.039214917354561674,0.6274386776729868,0.47057900825474014,0.019607458677280837,0.019607458677280837,0.019607458677280837,0.5686163016411443,0.0980372933864042,0.9999803925413228,0.9999803925413228,0.019607458677280837,0.05882237603184252,0.4117566322228976,0.05882237603184252,0.4509715495774593,0.039214917354561674,0.039214917354561674,0.039214917354561674,0.039214917354561674,0.039214917354561674,0.05882237603184252,0.05882237603184252,0.9999803925413228,0.5294013842865827,0.5294013842865827,0.039214917354561674,0.039214917354561674,0.9999803925413228,0.43136409090017847,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.8431207231230761,0.039214917354561674,0.9999803925413228,0.05882237603184252,0.05882237603184252,0.9999803925413228,0.8823356404776377,0.5686163016411443,0.05882237603184252,0.9215505578321994,0.05882237603184252,0.43136409090017847,0.3529342561910551,0.13725221074096586,0.7450834297366719,0.9999803925413228,0.2941118801592126,0.0980372933864042,0.9999803925413228,0.9999803925413228,0.05882237603184252,0.9607654751867611,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.9999803925413228,0.0,0.0
ISRG,0.0,0.0,0.0,0.01851817558934094,0.01851817558934094,0.01851817558934094,0.01851817558934094,0.01851817558934094,0.01851817558934094,0.0,0.01851817558934094,0.01851817558934094,0.01851817558934094,0.01851817558934094,0.0,0.03703635117868188,0.0,0.9999814818244107,0.9999814818244107,0.0,0.0,0.0,0.0,0.0,0.01851817558934094,0.01851817558934094,0.0,0.9999814818244107,0.0,0.0,0.0,0.0,0.05555452676802282,0.05555452676802282,0.01851817558934094,0.01851817558934094,0.0,0.01851817558934094,0.01851817558934094,0.9999814818244107,0.01851817558934094,0.0,0.0,0.0,0.0,0.0,0.01851817558934094,0.01851817558934094,0.01851817558934094,0.01851817558934094,0.01851817558934094,0.0,0.0,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.5555452676802282,0.0,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.8703542526990241,0.9999814818244107,0.0,0.0,0.01851817558934094,0.7777633747523194,0.7777633747523194,0.3333271606081369,0.0,0.9999814818244107,0.09259087794670469,0.49999074091220536,0.9629451306457288,0.9999814818244107,0.0,0.8333179015203422,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.0,0.0
IT,0.0,0.0,0.0,0.06122324034203384,0.06122324034203384,0.06122324034203384,0.06122324034203384,0.06122324034203384,0.24489296136813535,0.24489296136813535,0.06122324034203384,0.08163098712271179,0.08163098712271179,0.9999795922532194,0.06122324034203384,0.08163098712271179,0.0,0.08163098712271179,0.10203873390338973,0.08163098712271179,0.08163098712271179,0.08163098712271179,0.08163098712271179,0.08163098712271179,0.06122324034203384,0.08163098712271179,0.040815493561355894,0.06122324034203384,0.020407746780677947,0.020407746780677947,0.020407746780677947,0.040815493561355894,0.10203873390338973,0.10203873390338973,0.06122324034203384,0.06122324034203384,0.0,0.06122324034203384,0.06122324034203384,0.9999795922532194,0.06122324034203384,0.040815493561355894,0.040815493561355894,0.040815493561355894,0.040815493561355894,0.040815493561355894,0.08163098712271179,0.08163098712271179,0.9999795922532194,0.08163098712271179,0.10203873390338973,0.040815493561355894,0.040815493561355894,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.040815493561355894,0.9999795922532194,0.8979408583498296,0.9387563519111856,0.9999795922532194,0.5714169098589825,0.9999795922532194,0.08163098712271179,0.9999795922532194,0.08163098712271179,0.8163098712271178,0.8163098712271178,0.08163098712271179,0.08163098712271179,0.08163098712271179,0.20407746780677946,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.08163098712271179,0.5306014162976266,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.0,0.0
ITW,0.0,0.0,0.0,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.9999807696005847,0.03846079883079172,0.03846079883079172,0.0,0.03846079883079172,0.17307359473856274,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.9999807696005847,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.0,0.0,0.0,0.01923039941539586,0.07692159766158344,0.07692159766158344,0.03846079883079172,0.03846079883079172,0.0,0.03846079883079172,0.2307647929847503,0.9999807696005847,0.5769119824618758,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.9999807696005847,0.9999807696005847,0.03846079883079172,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.03846079883079172,0.9999807696005847,0.9999807696005847,0.2884559912309379,0.09615199707697929,0.8269071748620219,0.9999807696005847,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.5961423818772716,0.5961423818772716,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.9999807696005847,0.03846079883079172,0.9999807696005847,0.7884463760312302,0.8653679736928136,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.0,0.0
IVZ,0.0,0.0,0.0,0.01886756853644271,0.01886756853644271,0.9999811324314636,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.9999811324314636,0.0,0.01886756853644271,0.0,0.03773513707288542,0.8490405841399219,0.01886756853644271,0.7358351729212657,0.7358351729212657,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.07547027414577084,0.07547027414577084,0.9999811324314636,0.9999811324314636,0.056602705609328126,0.01886756853644271,0.24527839097375523,0.8867757212128073,0.6603648987754949,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.9999811324314636,0.11320541121865625,0.11320541121865625,0.01886756853644271,0.01886756853644271,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.01886756853644271,0.9999811324314636,0.01886756853644271,0.11320541121865625,0.9999811324314636,0.8490405841399219,0.9999811324314636,0.7358351729212657,0.9999811324314636,0.9622459953585781,0.7924378785305938,0.8301730156034792,0.01886756853644271,0.01886756853644271,0.01886756853644271,0.584894624629724,0.01886756853644271,0.716967604384823,0.7358351729212657,0.9622459953585781,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.0,0.0
J,0.0,0.0,0.0,0.01923039941539586,0.01923039941539586,0.49999038480029234,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.09615199707697929,0.09615199707697929,0.9999807696005847,0.0,0.03846079883079172,0.0,0.01923039941539586,0.7115247783696468,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.09615199707697929,0.09615199707697929,0.01923039941539586,0.09615199707697929,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.057691198246187576,0.057691198246187576,0.5192207842156882,0.49999038480029234,0.01923039941539586,0.30768639064633374,0.01923039941539586,0.09615199707697929,0.17307359473856274,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.09615199707697929,0.09615199707697929,0.9999807696005847,0.09615199707697929,0.09615199707697929,0.01923039941539586,0.01923039941539586,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.01923039941539586,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.6346031807080633,0.9999807696005847,0.01923039941539586,0.9999807696005847,0.03846079883079172,0.4615295859695006,0.4615295859695006,0.2307647929847503,0.01923039941539586,0.9999807696005847,0.2307647929847503,0.01923039941539586,0.9999807696005847,0.9999807696005847,0.5192207842156882,0.6730639795388551,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.0,0.0
JBHT,0.0,0.0,0.0,0.043477315710528035,0.043477315710528035,0.9999782613421447,0.043477315710528035,0.043477315710528035,0.06521597356579205,0.043477315710528035,0.043477315710528035,0.06521597356579205,0.06521597356579205,0.9999782613421447,0.043477315710528035,0.06521597356579205,0.0,0.043477315710528035,0.32607986782896026,0.043477315710528035,0.043477315710528035,0.043477315710528035,0.8043303406447686,0.043477315710528035,0.5217277885263364,0.06521597356579205,0.0,0.2826025521184322,0.0,0.0,0.0,0.0,0.08695463142105607,0.08695463142105607,0.9999782613421447,0.9999782613421447,0.0,0.043477315710528035,0.08695463142105607,0.9999782613421447,0.8478076563552966,0.0,0.0,0.0,0.0,0.0,0.06521597356579205,0.06521597356579205,0.9999782613421447,0.06521597356579205,0.06521597356579205,0.0,0.0,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.0,0.9999782613421447,0.5217277885263364,0.7608530249342406,0.9999782613421447,0.9347622877763527,0.9999782613421447,0.043477315710528035,0.7608530249342406,0.9999782613421447,0.043477315710528035,0.043477315710528035,0.6956370513684486,0.7608530249342406,0.7608530249342406,0.8260689985000327,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9347622877763527,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.0,0.0
JBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636297521863239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21817785131179435,0.0,0.0,0.0,0.0,0.07272595043726478,0.07272595043726478,0.0,0.0,0.0,0.0,0.0,0.21817785131179435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3090852893583753,0.3090852893583753,0.3090852893583753,0.0,0.0,0.9999818185123908,0.9999818185123908,0.8181669424192288,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.0,0.9999818185123908,0.0,0.0,0.9999818185123908,0.8727114052471774,0.8545299176378611,0.8545299176378611,0.0,0.0,0.7818039672005964,0.16363338848384576,0.0,0.0,0.0,0.5454446282794858,0.0,0.9999818185123908,0.9999818185123908,0.49090016545153725,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.9999818185123908,0.0,0.0
JCI,0.0,0.0,0.0,0.07999840003199936,0.07999840003199936,0.07999840003199936,0.07999840003199936,0.07999840003199936,0.0999980000399992,0.05999880002399952,0.07999840003199936,0.07999840003199936,0.07999840003199936,0.999980000399992,0.01999960000799984,0.03999920001599968,0.0,0.05999880002399952,0.05999880002399952,0.05999880002399952,0.05999880002399952,0.05999880002399952,0.05999880002399952,0.05999880002399952,0.07999840003199936,0.4799904001919962,0.03999920001599968,0.2399952000959981,0.01999960000799984,0.01999960000799984,0.619987600247995,0.03999920001599968,0.1399972000559989,0.1399972000559989,0.07999840003199936,0.07999840003199936,0.01999960000799984,0.07999840003199936,0.07999840003199936,0.7399852002959941,0.21999560008799826,0.03999920001599968,0.03999920001599968,0.03999920001599968,0.03999920001599968,0.03999920001599968,0.07999840003199936,0.07999840003199936,0.07999840003199936,0.0999980000399992,0.07999840003199936,0.03999920001599968,0.03999920001599968,0.999980000399992,0.999980000399992,0.8999820003599929,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.03999920001599968,0.999980000399992,0.15999680006399872,0.05999880002399952,0.879982400351993,0.879982400351993,0.999980000399992,0.05999880002399952,0.05999880002399952,0.05999880002399952,0.8399832003359933,0.5199896002079959,0.05999880002399952,0.05999880002399952,0.05999880002399952,0.2999940001199976,0.05999880002399952,0.999980000399992,0.999980000399992,0.1399972000559989,0.5999880002399952,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.0,0.0
JKHY,0.0,0.0,0.0,0.08333159725839046,0.08333159725839046,0.08333159725839046,0.08333159725839046,0.08333159725839046,0.08333159725839046,0.08333159725839046,0.08333159725839046,0.08333159725839046,0.08333159725839046,0.08333159725839046,0.06249869794379284,0.08333159725839046,0.0,0.27082769108976895,0.49998958355034273,0.08333159725839046,0.08333159725839046,0.08333159725839046,0.06249869794379284,0.08333159725839046,0.08333159725839046,0.08333159725839046,0.04166579862919523,0.18749609383137852,0.020832899314597614,0.020832899314597614,0.020832899314597614,0.020832899314597614,0.1458302952021833,0.1458302952021833,0.08333159725839046,0.08333159725839046,0.0,0.08333159725839046,0.08333159725839046,0.24999479177517137,0.9999791671006855,0.04166579862919523,0.04166579862919523,0.04166579862919523,0.04166579862919523,0.04166579862919523,0.08333159725839046,0.08333159725839046,0.9999791671006855,0.08333159725839046,0.08333159725839046,0.04166579862919523,0.04166579862919523,0.9999791671006855,0.08333159725839046,0.7916501739547093,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.04166579862919523,0.9999791671006855,0.9999791671006855,0.3333263890335618,0.9999791671006855,0.5833211808087332,0.8124830732693069,0.08333159725839046,0.9999791671006855,0.08333159725839046,0.7916501739547093,0.3541592883481594,0.7499843753255141,0.08333159725839046,0.08333159725839046,0.08333159725839046,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.08333159725839046,0.5208224828649404,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.0,0.0
JNJ,0.0,0.0,0.0,0.4897859227362707,0.020407746780677947,0.4897859227362707,0.4897859227362707,0.4897859227362707,0.020407746780677947,0.0,0.020407746780677947,0.020407746780677947,0.020407746780677947,0.020407746780677947,0.0,0.040815493561355894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020407746780677947,0.020407746780677947,0.0,0.020407746780677947,0.36733944205220304,0.0,0.7142711373237282,0.0,0.5101936695169487,0.06122324034203384,0.020407746780677947,0.020407746780677947,0.0,0.020407746780677947,0.020407746780677947,0.020407746780677947,0.20407746780677946,0.0,0.0,0.0,0.0,0.0,0.020407746780677947,0.020407746780677947,0.020407746780677947,0.020407746780677947,0.020407746780677947,0.0,0.0,0.9999795922532194,0.9999795922532194,0.020407746780677947,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.0,0.9999795922532194,0.020407746780677947,0.9387563519111856,0.9999795922532194,0.8775331115691517,0.9999795922532194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7959021244464399,0.9591640986918635,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.9999795922532194,0.0,0.0
